gene	gene_group	chrom	strand	tss	is_baseline	half_width_bp	mark	replicate	contrast	eligible	effect	raw_mark_effect	H3_effect
ATF3	regulators	chr1	+	211853698	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.6034841433380489	-0.01135310685064576	0.5921310364874036
ATF3	regulators	chr1	+	211853698	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.9059789976778809	-0.11943067703704009	0.7865483206408409
ATF3	regulators	chr1	+	211853698	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.6247214382902664	-0.11947825091120975	0.505243187379057
ATF3	regulators	chr1	+	211853698	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.7802531696433288	-0.2309433770846755	0.5493097925586532
ATF3	regulators	chr1	+	211859954	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-1.1049575157659532	-1.609894610527419	-0.5049370947614655
ATF3	regulators	chr1	+	211859954	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-2.026489301261863	-2.2876455053049773	-0.2611562040431136
ATF3	regulators	chr1	+	211859954	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.30798264525833496	-0.8306168973721159	-0.5226342521137808
ATF3	regulators	chr1	+	211859954	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.3959364585238816	-0.22178004040225915	0.1741564181216227
ATF3	regulators	chr1	+	211863906	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.031492244004899694	-1.7209259229161629	-1.6894336789112632
ATF3	regulators	chr1	+	211863906	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.2279188392045541	-1.4583389420116397	-0.23042010280708589
ATF3	regulators	chr1	+	211863906	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.7187951369972838	-1.4353555094346822	-0.7165603724373986
ATF3	regulators	chr1	+	211863906	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.620906040519805	-1.3872093427861576	0.23369669773364743
HNF1B	regulators	chr17	-	38732031	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.2650114123081808	0.5228546005320077	0.7878660128401888
HNF1B	regulators	chr17	-	38732031	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.707839043391214	0.33879870782835314	2.0466377512195684
HNF1B	regulators	chr17	-	38732031	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.8047411999238578	0.5553123999689411	1.3600535998927992
HNF1B	regulators	chr17	-	38732031	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.8622668904290096	0.3971430126366764	1.2594099030656867
TP53	regulators	chr17	-	7579367	False	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.33353817716304834	0.4489990785261496	0.7825372556891979
TP53	regulators	chr17	-	7579367	False	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	0.28358734405705	0.2532184395325115	-0.030368904524538467
TP53	regulators	chr17	-	7579367	False	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.407851053255333	0.16027011768379273	0.5681211709391258
TP53	regulators	chr17	-	7579367	False	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.8305255110301532	-0.26993864673157564	0.5605868642985777
TP53	regulators	chr17	-	7591593	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.5713025580802862	-0.10126490004352248	0.4700376580367633
TP53	regulators	chr17	-	7591593	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-0.8508667920014066	-0.07846944911885932	0.7723973428825474
TP53	regulators	chr17	-	7591593	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.46156692504354435	-0.11025074907672226	0.3513161759668212
TP53	regulators	chr17	-	7591593	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.1513187678440175	0.03457329902526289	1.1858920668692798
CEBPA	regulators	chr19	-	35822305	True	1000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.2509065870879885	-0.37002987591917075	-0.11912328883118237
CEBPA	regulators	chr19	-	35822305	True	1000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.446846413539613	-0.7347211323714284	0.7121252811681851
CEBPA	regulators	chr19	-	35822305	True	5000	H3K4me3	CUT1	iATCs_minus_iAT2	True	-0.6955547725023437	-0.58419183305004	0.11136293945230369
CEBPA	regulators	chr19	-	35822305	True	5000	H3K4me3	CUT1	iATCs_minus_iAT1	True	-1.2507427885764029	-0.6294108567022576	0.6213319318741455
SFTPC	AT2	chr8	+	22431327	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-2.5531287920839585	-1.833549139472018	0.71957965261194
SFTPC	AT2	chr8	+	22431327	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.6227768654604295	-0.8143110510213987	0.8084658144390308
SFTPC	AT2	chr8	+	22431327	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-1.6019673249276134	-1.3435495825119521	0.25841774241566157
SFTPC	AT2	chr8	+	22431327	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.5869193348826593	-0.3842341522784138	0.20268518260424565
SFTPC	AT2	chr8	+	22432423	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-1.4041900027187306	-0.8651587459888399	0.5390312567298904
SFTPC	AT2	chr8	+	22432423	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	False			0.2820354334350384
SFTPC	AT2	chr8	+	22432423	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-1.6845316637593233	-1.26878181410998	0.4157498496493433
SFTPC	AT2	chr8	+	22432423	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.2998128291395497	-1.0553191505251938	0.24449367861435609
SFTPC	AT2	chr8	+	22435720	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.7559065244750155	-0.13709870504452568	0.6188078194304897
SFTPC	AT2	chr8	+	22435720	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.4836700538011145	-0.4923829561340364	-0.008712902332921879
SFTPC	AT2	chr8	+	22435720	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.15104060656573592	-0.06194384250308144	0.08909676406265457
SFTPC	AT2	chr8	+	22435720	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	0.01124679075618884	0.1228370663080751	0.11159027555188653
SFTPC	AT2	chr8	+	22435742	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.9441851255995214	-0.2913196237393943	0.6528655018601269
SFTPC	AT2	chr8	+	22435742	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.8424850387492804	-0.8191120372852199	0.023373001464060374
SFTPC	AT2	chr8	+	22435742	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.1521383343267404	-0.06118313532752399	0.09095519899921642
SFTPC	AT2	chr8	+	22435742	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	0.008281272830129804	0.1198268908502122	0.11154561802008256
ABCA3	AT2	chr16	-	2363112	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-1.9926366507526112	-1.6445853432166637	0.3480513075359478
ABCA3	AT2	chr16	-	2363112	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-2.3167930815866473	-1.587792441845121	0.7290006397415264
ABCA3	AT2	chr16	-	2363112	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-2.0910270015559584	-1.634653743495338	0.45637325806062073
ABCA3	AT2	chr16	-	2363112	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-2.3559964093102463	-1.5371319565286155	0.8188644527816309
NKX2-1	AT2	chr14	-	30708839	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-3.1095622660300464	-1.8277142762540564	1.2818479897759911
NKX2-1	AT2	chr14	-	30708839	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-2.637245318334248	-1.7049721660733244	0.932273152260924
NKX2-1	AT2	chr14	-	30708839	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-3.128066560124066	-2.0323399319491045	1.0957266281749616
NKX2-1	AT2	chr14	-	30708839	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-2.662599416994448	-1.7844033462439255	0.8781960707505224
NKX2-1	AT2	chr14	-	30709515	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-3.3460403711003988	-2.3131155600857594	1.0329248110146396
NKX2-1	AT2	chr14	-	30709515	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-2.80459995751127	-2.0727536824388704	0.7318462750723994
NKX2-1	AT2	chr14	-	30709515	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-2.9563328166798684	-1.9765967126624768	0.9797361040173912
NKX2-1	AT2	chr14	-	30709515	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-2.664277054023949	-1.7287706448278577	0.9355064091960913
ETV5	AT2	chr3	-	188924867	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.5273093315473174	-0.32786101486250285	0.19944831668481502
ETV5	AT2	chr3	-	188924867	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	0.44900704423656945	1.5288147449981289	1.0798077007615592
ETV5	AT2	chr3	-	188924867	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.752183700747572	-0.40627112777102403	0.34591257297654765
ETV5	AT2	chr3	-	188924867	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	0.7197235495009804	1.5988335690228956	0.8791100195219153
SFTPB	AT2	chr2	-	85670254	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-5.652146648640273	-5.942470217402241	-0.29032356876196785
SFTPB	AT2	chr2	-	85670254	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-4.407230917870436	-4.620292642158201	-0.2130617242877642
SFTPB	AT2	chr2	-	85670254	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-6.760541508730077	-6.435719324583213	0.32482218414686304
SFTPB	AT2	chr2	-	85670254	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-5.816370239308536	-5.387605695556894	0.4287645437516424
SFTPB	AT2	chr2	-	85670796	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-5.145279432481971	-5.605915418861051	-0.460635986379081
SFTPB	AT2	chr2	-	85670796	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-3.9023153114101152	-4.334105728734121	-0.43179041732400586
SFTPB	AT2	chr2	-	85670796	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-6.735993048347045	-6.416798461341344	0.31919458700570136
SFTPB	AT2	chr2	-	85670796	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-5.711294266845968	-5.332637310748966	0.37865695609700195
AGER	AT1	chr6	-	32037443	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.15432707595499506	2.2312649628331216	2.385592038788116
AGER	AT1	chr6	-	32037443	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-2.662049816884924	-1.4742359856320035	1.18781383125292
AGER	AT1	chr6	-	32037443	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.1923605984011414	0.7357858078727675	0.9281464062739092
AGER	AT1	chr6	-	32037443	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.1111528987328732	-0.07286361916869684	1.0382892795641763
PDPN	AT1	chr1	+	13025716	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.20292810402665307	0.7559867775737474	0.5530586735470944
PDPN	AT1	chr1	+	13025716	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-4.43526003877667	-2.918648062212947	1.5166119765637232
PDPN	AT1	chr1	+	13025716	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.6974756238413786	-0.18742985249096017	0.5100457713504184
PDPN	AT1	chr1	+	13025716	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-4.035618137610939	-2.814311381190794	1.2213067564201445
PDPN	AT1	chr1	+	13025791	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.20889185656746156	0.7559867775737474	0.5470949210062859
PDPN	AT1	chr1	+	13025791	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-4.474150279396739	-2.901774255859271	1.5723760235374689
PDPN	AT1	chr1	+	13025791	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.6865578049283229	-0.18742985249096017	0.4991279524373626
PDPN	AT1	chr1	+	13025791	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-4.031321769869589	-2.814311381190794	1.2170103886787949
PDPN	AT1	chr1	+	13026225	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.14772703089935363	0.7559867775737474	0.6082597466743939
PDPN	AT1	chr1	+	13026225	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-4.547270668575495	-2.884700755001781	1.6625699135737138
PDPN	AT1	chr1	+	13026225	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.6909825715524758	-0.18742985249096017	0.5035527190615159
PDPN	AT1	chr1	+	13026225	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-4.015274715091129	-2.7649233841187297	1.2503513309724004
PDPN	AT1	chr1	+	13027416	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.9165230801142052	-0.4124114406567561	0.5041116394574491
PDPN	AT1	chr1	+	13027416	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-5.697673216445624	-4.105129969205821	1.592543247239804
PDPN	AT1	chr1	+	13027416	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.7544348947306108	-0.18742985249096017	0.5670050422396504
PDPN	AT1	chr1	+	13027416	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-4.09039518857639	-2.7649233841187297	1.3254718044576603
HOPX	AT1	chr4	-	60144363	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-2.336403776967804	-1.7319771145539518	0.6044266624138523
HOPX	AT1	chr4	-	60144363	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.078837680549708	-0.02155752084532795	1.0572801597043797
HOPX	AT1	chr4	-	60144363	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-2.1130616834417193	-1.843120890882045	0.26994079255967424
HOPX	AT1	chr4	-	60144363	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.628229852182479	-0.31388190268779265	1.3143479494946866
HOPX	AT1	chr4	-	60145747	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	False			0.5866936508657475
HOPX	AT1	chr4	-	60145747	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-6.9059755848285445	-5.458167240796123	1.4478083440324216
HOPX	AT1	chr4	-	60145747	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-2.1048066390465214	-1.843120890882045	0.261685748164477
HOPX	AT1	chr4	-	60145747	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.4577443754218615	-0.31388190268779265	1.1438624727340687
HOPX	AT1	chr4	-	60169118	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-3.1598129506427823	-3.176455377665301	-0.016642427022518648
HOPX	AT1	chr4	-	60169118	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-5.375329461500323	-4.372696817370611	1.0026326441297129
HOPX	AT1	chr4	-	60169118	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-3.529242423728996	-3.6065845497376423	-0.07734212600864669
HOPX	AT1	chr4	-	60169118	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-6.063718593234318	-4.599986766109968	1.463731827124351
HOPX	AT1	chr4	-	60169528	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-3.241804017907672	-3.5414625332502645	-0.2996585153425925
HOPX	AT1	chr4	-	60169528	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-5.36669251954278	-4.536291240472553	0.8304012790702264
HOPX	AT1	chr4	-	60169528	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-3.6735927936801542	-3.6225260874375236	0.05106670624263045
HOPX	AT1	chr4	-	60169528	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-6.1297419914745825	-4.5795908024472	1.5501511890273822
CAV1	AT1	chr7	+	117840040	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.3967948545827584	-0.8793008869309099	-0.48250603234815165
CAV1	AT1	chr7	+	117840040	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-2.4683212337588945	-3.3935788362279733	-0.9252576024690786
CAV1	AT1	chr7	+	117840040	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.31064652009252625	-0.8185695802730989	-0.5079230601805726
CAV1	AT1	chr7	+	117840040	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-3.4003382261968054	-3.4150656453818353	-0.014727419185029978
CAV1	AT1	chr7	+	117840067	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.4051563812395391	-0.9003764875521835	-0.4952201063126448
CAV1	AT1	chr7	+	117840067	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-2.475708806686761	-3.4059903117578343	-0.9302815050710728
CAV1	AT1	chr7	+	117840067	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.31064652009252625	-0.8185695802730989	-0.5079230601805726
CAV1	AT1	chr7	+	117840067	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-3.402979720678293	-3.4150656453818353	-0.012085924703542417
CAV1	AT1	chr7	+	117841395	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.8744752223603658	-1.2354012800176664	-0.3609260576573005
CAV1	AT1	chr7	+	117841395	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-3.794549878277678	-3.591818580151295	0.20273129812638305
CAV1	AT1	chr7	+	117841395	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.3355845308956332	-0.8185695802730989	-0.48298504937746545
CAV1	AT1	chr7	+	117841395	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-3.3883589746632543	-3.407191267503715	-0.018832292840460167
AQP5	AT1	chr12	+	49924862	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	1.636788895122	1.2414129182092044	-0.39537597691279563
AQP5	AT1	chr12	+	49924862	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.0082315657548568	-0.5512766451876048	0.45695492056725207
AQP5	AT1	chr12	+	49924862	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.9483898698781102	0.4450875803482622	-0.5033022895298482
AQP5	AT1	chr12	+	49924862	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.05545519858752612	0.08770790385494219	0.1431631024424681
KRT8	transition_stress	chr12	-	52869656	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.0038663396717213416	0.30597559540717845	0.302109255735457
KRT8	transition_stress	chr12	-	52869656	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.18101161785612696	0.3821446839706914	0.5631563018268188
KRT8	transition_stress	chr12	-	52869656	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.013584609148678872	0.532402467015757	0.5188178578670785
KRT8	transition_stress	chr12	-	52869656	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.5093659186942858	0.37630339974367766	0.8856693184379641
KRT8	transition_stress	chr12	-	52891056	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.5755727781690547	-0.8817800079685714	-0.30620722979951703
KRT8	transition_stress	chr12	-	52891056	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.4213343537829224	-1.7231788193494484	-0.3018444655665263
KRT8	transition_stress	chr12	-	52891056	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.628081761102385	-0.4331422003057116	0.19493956079667374
KRT8	transition_stress	chr12	-	52891056	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.5703771971122316	-1.315296712395068	0.2550804847171636
KRT8	transition_stress	chr12	-	52914418	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	1.0061174746024522	0.7522884558215479	-0.25382901878090464
KRT8	transition_stress	chr12	-	52914418	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.3177681467187767	0.13094061789378683	1.4487087646125623
KRT8	transition_stress	chr12	-	52914418	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.71941160204537	0.775058939079305	0.05564733703393453
KRT8	transition_stress	chr12	-	52914418	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.6030915104283707	0.05735628071223952	0.6604477911406099
CLDN4	transition_stress	chr7	+	75031890	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.43864357655059205	0.8634200101316606	1.3020635866822527
CLDN4	transition_stress	chr7	+	75031890	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.48944672904349407	1.5928319977078957	2.0822787267513903
CLDN4	transition_stress	chr7	+	75031890	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.43709935572221603	0.7430128388893062	0.30591348316708983
CLDN4	transition_stress	chr7	+	75031890	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	0.5768387600619969	1.3182720700674413	0.7414333100054448
KRT19	transition_stress	chr17	-	42383868	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.3245699417850174	0.6970975492415536	1.0216674910265717
KRT19	transition_stress	chr17	-	42383868	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.8166580603454587	0.2090824929479362	2.0257405532933954
KRT19	transition_stress	chr17	-	42383868	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.17871501616242114	0.8184278601428705	0.6397128439804495
KRT19	transition_stress	chr17	-	42383868	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.0542551237392823	0.1968748860872117	1.2511300098264944
CDKN1A	transition_stress	chr6	+	36497107	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.794615693663689	0.01342421316478083	-0.7811914804989081
CDKN1A	transition_stress	chr6	+	36497107	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	0.3364532571619878	0.6373511565459554	0.3008978993839677
CDKN1A	transition_stress	chr6	+	36497107	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.6221980267508833	0.7066531491202	0.08445512236931682
CDKN1A	transition_stress	chr6	+	36497107	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.34833404366993115	0.5322542400464296	0.8805882837163608
CDKN1A	transition_stress	chr6	+	36499358	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.7235564509113388	0.6625393835246538	-0.06101706738668534
CDKN1A	transition_stress	chr6	+	36499358	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.30402005163062373	0.5023076182339035	0.8063276698645271
CDKN1A	transition_stress	chr6	+	36499358	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.6261046808530866	0.6998045601817782	0.07369987932869224
CDKN1A	transition_stress	chr6	+	36499358	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.4166024818996359	0.5292881585535673	0.9458906404532036
SFN	transition_stress	chr1	+	26701223	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.7514891866801539	-0.14989171243901453	0.6015974742411393
SFN	transition_stress	chr1	+	26701223	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-1.6008086443819631	-0.9211177775484174	0.679690866833546
SFN	transition_stress	chr1	+	26701223	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.07365664090937774	0.46091980530643045	0.38726316439705316
SFN	transition_stress	chr1	+	26701223	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.5201631249310339	-0.004179833419313156	0.515983291511721
ITGB6	transition_stress	chr2	-	160657753	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	2.058535966239292	2.8733679608775358	0.8148319946382433
ITGB6	transition_stress	chr2	-	160657753	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	1.4887855897450448	1.3057449711916946	-0.18304061855335071
ITGB6	transition_stress	chr2	-	160657753	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	2.1780238641694862	2.388254571425433	0.21023070725594706
ITGB6	transition_stress	chr2	-	160657753	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	0.6106789183761512	1.0106025160563459	0.39992359768019486
KRT17	transition_stress	chr17	-	42480027	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	2.413600322137899	3.0140025337378265	0.6004022115999271
KRT17	transition_stress	chr17	-	42480027	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	False			1.6427748083359623
KRT17	transition_stress	chr17	-	42480027	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.5230693550418332	0.6951309583013067	0.1720616032594736
KRT17	transition_stress	chr17	-	42480027	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	2.310897281279069	3.1629689451277168	0.8520716638486479
TP63	transition_stress	chr3	+	192413469	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	False			-1.0837689725914348
TP63	transition_stress	chr3	+	192413469	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	False			-0.504705710726567
TP63	transition_stress	chr3	+	192413469	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	False			-0.68454736907539
TP63	transition_stress	chr3	+	192413469	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	False			-0.11105218261616942
TP63	transition_stress	chr3	+	192448079	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	False			0.11458740402605935
TP63	transition_stress	chr3	+	192448079	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	False			0.03189179367090992
TP63	transition_stress	chr3	+	192448079	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	False			-0.30279945774845995
TP63	transition_stress	chr3	+	192448079	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	0.9827899245909817	1.2445826380321696	0.2617927134411879
TP63	transition_stress	chr3	+	192606306	False	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.6682412768757597	-0.9809795031272439	-0.3127382262514841
TP63	transition_stress	chr3	+	192606306	False	1000	H3K4me3	CUT2	iATCs_minus_iAT1	False			0.657281495545343
TP63	transition_stress	chr3	+	192606306	False	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.87192022712109	0.3154134996529811	-0.5565067274681089
TP63	transition_stress	chr3	+	192606306	False	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	2.268810196680792	1.9226545431448077	-0.3461556535359845
COL1A1	transition_stress	chr17	-	51068679	True	1000	H3K4me3	CUT2	iATCs_minus_iAT2	True	-0.6621586662671326	-0.22934627895758225	0.43281238730955035
COL1A1	transition_stress	chr17	-	51068679	True	1000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.49527307705207274	-0.10419665705163317	0.39107642000043946
COL1A1	transition_stress	chr17	-	51068679	True	5000	H3K4me3	CUT2	iATCs_minus_iAT2	True	0.6729965332970899	0.8447537668146968	0.17175723351760724
COL1A1	transition_stress	chr17	-	51068679	True	5000	H3K4me3	CUT2	iATCs_minus_iAT1	True	-0.06596418205661525	0.5508704289681782	0.6168346110247935
