assembly	gene	gene_group	chrom	strand	tss	gsm	state	replicate	mark	offset_bp	start	end	mean_CPM	covered_fraction
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-4150.0	36492907	36493007	0.024950968474149703	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-4050.0	36493007	36493107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3950.0	36493107	36493207	0.020914782397449018	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3850.0	36493207	36493307	0.006604668125510216	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3750.0	36493307	36493407	0.020914782397449018	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3650.0	36493407	36493507	0.006604668125510216	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3550.0	36493507	36493607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3450.0	36493607	36493707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3350.0	36493707	36493807	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3250.0	36493807	36493907	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3150.0	36493907	36494007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-3050.0	36494007	36494107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2950.0	36494107	36494207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2850.0	36494207	36494307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2750.0	36494307	36494407	0.030087932571768762	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2650.0	36494407	36494507	0.006604668125510216	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2550.0	36494507	36494607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2450.0	36494607	36494707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2350.0	36494707	36494807	0.030087932571768762	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2250.0	36494807	36494907	0.006604668125510216	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2150.0	36494907	36495007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-2050.0	36495007	36495107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1950.0	36495107	36495207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1850.0	36495207	36495307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1750.0	36495307	36495407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1650.0	36495407	36495507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1550.0	36495507	36495607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1450.0	36495607	36495707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1350.0	36495707	36495807	0.011741632223129272	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1250.0	36495807	36495907	0.024950968474149703	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1150.0	36495907	36496007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-1050.0	36496007	36496107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-950.0	36496107	36496207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-850.0	36496207	36496307	0.039261082746088506	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-750.0	36496307	36496407	0.01577781829982996	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-650.0	36496407	36496507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-550.0	36496507	36496607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-450.0	36496607	36496707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-350.0	36496707	36496807	0.0025684820488095284	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-250.0	36496807	36496907	0.0917316498234868	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-150.0	36496907	36497007	0.06274436838924885	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	-50.0	36497007	36497107	0.09063060007989407	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	50.0	36497107	36497207	0.011741632223129272	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	150.0	36497207	36497307	0.07338525075465441	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	250.0	36497307	36497407	0.0825584502890706	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	350.0	36497407	36497507	0.006604668125510216	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	450.0	36497507	36497607	0.011741632223129272	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	550.0	36497607	36497707	0.039261082746088506	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	650.0	36497707	36497807	0.07081671934574843	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	750.0	36497807	36497907	0.020914782397449018	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	850.0	36497907	36498007	0.10750931818038226	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	950.0	36498007	36498107	0.011741632223129272	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1050.0	36498107	36498207	0.05907508712261915	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1150.0	36498207	36498307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1250.0	36498307	36498407	0.011741632223129272	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1350.0	36498407	36498507	0.07852227803319693	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1450.0	36498507	36498607	0.15337500400841236	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1550.0	36498607	36498707	0.04072878677397966	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1650.0	36498707	36498807	0.023483264446258544	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1750.0	36498807	36498907	0.07081676870584488	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1850.0	36498907	36499007	0.030087932571768762	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	1950.0	36499007	36499107	0.1977732376754284	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2050.0	36499107	36499207	0.18713216416537762	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2150.0	36499207	36499307	0.4648951703310013	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2250.0	36499307	36499407	0.5349778345227242	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2350.0	36499407	36499507	0.17465670756995677	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2450.0	36499507	36499607	0.04586575087159872	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2550.0	36499607	36499707	0.192636301741004	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2650.0	36499707	36499807	0.03412411864846945	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2750.0	36499807	36499907	0.051002728790044784	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2850.0	36499907	36500007	0.38857477992773054	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	2950.0	36500007	36500107	0.495716894865036	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3050.0	36500107	36500207	0.21648634798824787	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3150.0	36500207	36500307	0.13466185405850412	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3250.0	36500307	36500407	0.25317884862422946	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3350.0	36500407	36500507	0.09319903276860714	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3450.0	36500507	36500607	0.11227912906557322	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3550.0	36500607	36500707	0.27556141443550586	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3650.0	36500707	36500807	0.013209336251020432	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3750.0	36500807	36500907	0.035224910490214825	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3850.0	36500907	36501007	0.18456365421414375	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	3950.0	36501007	36501107	0.14420186161994933	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4050.0	36501107	36501207	0.21501897916197776	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4150.0	36501207	36501307	0.3746312141418457	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4250.0	36501307	36501407	0.29097232028841974	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4350.0	36501407	36501507	0.09466707959771156	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4450.0	36501507	36501607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4550.0	36501607	36501707	0.041829564794898036	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4650.0	36501707	36501807	0.03155563659965992	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4750.0	36501807	36501907	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4850.0	36501907	36502007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	4950.0	36502007	36502107	0.011741632223129272	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4950.0	22426327	22426427	0.17827871400862932	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4850.0	22426427	22426527	0.15935271203517914	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4750.0	22426527	22426627	0.31681338518857954	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4650.0	22426627	22426727	0.18849828265607357	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4550.0	22426727	22426827	0.27063537955284117	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4450.0	22426827	22426927	0.14989001147449016	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4350.0	22426927	22427027	0.057533664479851726	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4250.0	22427027	22427127	0.12377277001738549	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4150.0	22427127	22427227	0.12225877694785595	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-4050.0	22427227	22427327	0.1529180370271206	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3950.0	22427327	22427427	0.15935270860791206	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3850.0	22427427	22427527	0.19682546868920325	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3750.0	22427527	22427627	0.45913362473249436	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3650.0	22427627	22427727	0.27290668576955796	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3550.0	22427727	22427827	0.3811601135134697	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3450.0	22427827	22427927	0.5965332409739494	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3350.0	22427927	22428027	0.4697319200634956	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3250.0	22428027	22428127	0.7104647713899612	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3150.0	22428127	22428227	0.6177293172478676	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-3050.0	22428227	22428327	0.4720032459497452	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2950.0	22428327	22428427	0.8595984596014022	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2850.0	22428427	22428527	0.8512697172164917	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2750.0	22428527	22428627	1.0814051020145417	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2650.0	22428627	22428727	0.6464965796470642	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2550.0	22428727	22428827	0.9867770498991013	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2450.0	22428827	22428927	0.6340055018663406	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2350.0	22428927	22429027	0.6086451023817062	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2250.0	22429027	22429127	0.7570217549800873	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2150.0	22429127	22429227	0.6869971436262131	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-2050.0	22429227	22429327	0.5795000529289246	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1950.0	22429327	22429427	0.8081206250190734	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1850.0	22429427	22429527	0.6555805480480195	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1750.0	22429527	22429627	0.5022837489843368	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1650.0	22429627	22429727	0.6983522307872773	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1550.0	22429727	22429827	0.7093292152881623	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1450.0	22429827	22429927	0.657094593346119	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1350.0	22429927	22430027	0.8395364624261856	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1250.0	22430027	22430127	0.470488945543766	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1150.0	22430127	22430227	1.0598307400941849	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-1050.0	22430227	22430327	1.0761043494939804	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-950.0	22430327	22430427	1.0144081526994706	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-850.0	22430427	22430527	0.6449825245141984	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-750.0	22430527	22430627	1.4099519914388656	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-650.0	22430627	22430727	2.188171204328537	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-550.0	22430727	22430827	1.8842276573181151	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-450.0	22430827	22430927	1.4894376766681672	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-350.0	22430927	22431027	1.277472950220108	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-250.0	22431027	22431127	0.8743600958585739	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-150.0	22431127	22431227	1.0265207916498185	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	-50.0	22431227	22431327	0.7464222899079322	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	50.0	22431327	22431427	0.5113679936528206	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	150.0	22431427	22431527	0.44210045218467714	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	250.0	22431527	22431627	0.33536036640405653	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	350.0	22431627	22431727	0.3062153255939484	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	450.0	22431727	22431827	0.05677664838731289	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	550.0	22431827	22431927	0.03065938424319029	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	650.0	22431927	22432027	0.19531142845749855	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	750.0	22432027	22432127	0.340659998357296	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	850.0	22432127	22432227	0.42279666662216187	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	950.0	22432227	22432327	0.45875512093305587	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1050.0	22432327	22432427	0.5488407462835312	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1150.0	22432427	22432527	0.5242373609542846	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1250.0	22432527	22432627	0.6608794701099395	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1350.0	22432627	22432727	0.44967087388038635	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1450.0	22432727	22432827	0.2430038994550705	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1550.0	22432827	22432927	0.1922831030189991	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1650.0	22432927	22433027	0.45724107265472413	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1750.0	22433027	22433127	0.5511115539073944	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1850.0	22433127	22433227	0.48373676627874374	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	1950.0	22433227	22433327	0.19947479411959648	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	2050.0	22433327	22433427	0.25776581138372423	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	2150.0	22433427	22433527	0.3202202168107033	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	2250.0	22433527	22433627	0.6014538896083832	1.0
