assembly	gene	gene_group	chrom	strand	tss	gsm	state	replicate	mark	window	start	end	mean_CPM	covered_fraction	H3_mean_CPM	H3_covered_fraction	ratio_eligible	log2_mark_over_H3
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8833586	iATCs	CUT1	H3K27me3	broad_promoter	35817305	35827305	0.158325648881495	1.0	0.0891053027883172	1.0	True	0.8293117958268804
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796446	iAT2	CUT2	H3	promoter	22430327	22432327	0.04740782119333744	1.0	0.04740782119333744	1.0	True	0.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796446	iAT2	CUT2	H3	broad_promoter	22426327	22436327	0.05863577161282301	1.0	0.05863577161282301	1.0	True	0.0
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8796446	iAT2	CUT2	H3	promoter	2362112	2364112	0.23922228014469146	1.0	0.23922228014469146	1.0	True	0.0
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8796446	iAT2	CUT2	H3	broad_promoter	2358112	2368112	0.06653857495337724	1.0	0.06653857495337724	1.0	True	0.0
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8796446	iAT2	CUT2	H3	promoter	30708515	30710515	0.04354905262589455	1.0	0.04354905262589455	1.0	True	0.0
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8796446	iAT2	CUT2	H3	broad_promoter	30704515	30714515	0.029745656438171862	1.0	0.029745656438171862	1.0	True	0.0
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8796446	iAT2	CUT2	H3	promoter	188923867	188925867	0.2035891476497054	1.0	0.2035891476497054	1.0	True	0.0
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8796446	iAT2	CUT2	H3	broad_promoter	188919867	188929867	0.06585059701353312	1.0	0.06585059701353312	1.0	True	0.0
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8796446	iAT2	CUT2	H3	promoter	85669796	85671796	0.12301787308603525	1.0	0.12301787308603525	1.0	True	0.0
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8796446	iAT2	CUT2	H3	broad_promoter	85665796	85675796	0.05889156555235386	1.0	0.05889156555235386	1.0	True	0.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796446	iAT2	CUT2	H3	promoter	32036443	32038443	0.008114455103874206	1.0	0.008114455103874206	1.0	True	0.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796446	iAT2	CUT2	H3	broad_promoter	32032443	32042443	0.018081124126911163	1.0	0.018081124126911163	1.0	True	0.0
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8796446	iAT2	CUT2	H3	promoter	13024716	13026716	0.07366957430541515	1.0	0.07366957430541515	1.0	True	0.0
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8796446	iAT2	CUT2	H3	broad_promoter	13020716	13030716	0.0325945361495018	1.0	0.0325945361495018	1.0	True	0.0
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8796446	iAT2	CUT2	H3	promoter	60168528	60170528	0.0593369622901082	1.0	0.0593369622901082	1.0	True	0.0
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8796446	iAT2	CUT2	H3	broad_promoter	60164528	60174528	0.030195478814840318	1.0	0.030195478814840318	1.0	True	0.0
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8796446	iAT2	CUT2	H3	promoter	117839040	117841040	0.09216966483741999	1.0	0.09216966483741999	1.0	True	0.0
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8796446	iAT2	CUT2	H3	broad_promoter	117835040	117845040	0.06725299168378114	1.0	0.06725299168378114	1.0	True	0.0
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8796446	iAT2	CUT2	H3	promoter	49923862	49925862	0.13477059157192708	1.0	0.13477059157192708	1.0	True	0.0
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8796446	iAT2	CUT2	H3	broad_promoter	49919862	49929862	0.09487741079181433	1.0	0.09487741079181433	1.0	True	0.0
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8796446	iAT2	CUT2	H3	promoter	52913418	52915418	0.07338291500508785	1.0	0.07338291500508785	1.0	True	0.0
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8796446	iAT2	CUT2	H3	broad_promoter	52909418	52919418	0.048086972758173946	1.0	0.048086972758173946	1.0	True	0.0
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8796446	iAT2	CUT2	H3	promoter	75030890	75032890	0.04906159229576588	1.0	0.04906159229576588	1.0	True	0.0
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8796446	iAT2	CUT2	H3	broad_promoter	75026890	75036890	0.06604022234678268	1.0	0.06604022234678268	1.0	True	0.0
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8796446	iAT2	CUT2	H3	promoter	42382868	42384868	0.04324034382402897	1.0	0.04324034382402897	1.0	True	0.0
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8796446	iAT2	CUT2	H3	broad_promoter	42378868	42388868	0.02822419226169586	1.0	0.02822419226169586	1.0	True	0.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796446	iAT2	CUT2	H3	promoter	36496107	36498107	0.0348833335340023	1.0	0.0348833335340023	1.0	True	0.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796446	iAT2	CUT2	H3	broad_promoter	36492107	36502107	0.05322025742828846	1.0	0.05322025742828846	1.0	True	0.0
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8796446	iAT2	CUT2	H3	promoter	26700223	26702223	0.05342751486599445	1.0	0.05342751486599445	1.0	True	0.0
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8796446	iAT2	CUT2	H3	broad_promoter	26696223	26706223	0.06414831644445658	1.0	0.06414831644445658	1.0	True	0.0
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8796446	iAT2	CUT2	H3	promoter	160656753	160658753	0.005446386985480786	1.0	0.005446386985480786	1.0	True	0.0
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8796446	iAT2	CUT2	H3	broad_promoter	160652753	160662753	0.013106609824299812	1.0	0.013106609824299812	1.0	True	0.0
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8796446	iAT2	CUT2	H3	promoter	42479027	42481027	0.07327264981716872	1.0	0.07327264981716872	1.0	True	0.0
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8796446	iAT2	CUT2	H3	broad_promoter	42475027	42485027	0.05756853876113892	1.0	0.05756853876113892	1.0	True	0.0
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8796446	iAT2	CUT2	H3	promoter	192412469	192414469	0.0766242915764451	1.0	0.0766242915764451	1.0	True	0.0
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8796446	iAT2	CUT2	H3	broad_promoter	192408469	192418469	0.025772221124172212	1.0	0.025772221124172212	1.0	True	0.0
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8796446	iAT2	CUT2	H3	promoter	51067679	51069679	0.07607303652912378	1.0	0.07607303652912378	1.0	True	0.0
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8796446	iAT2	CUT2	H3	broad_promoter	51063679	51073679	0.08257784221321345	1.0	0.08257784221321345	1.0	True	0.0
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8796446	iAT2	CUT2	H3	promoter	211809344	211811344	0.02577662504464388	1.0	0.02577662504464388	1.0	True	0.0
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8796446	iAT2	CUT2	H3	broad_promoter	211805344	211815344	0.026019179336726664	1.0	0.026019179336726664	1.0	True	0.0
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8796446	iAT2	CUT2	H3	promoter	38731031	38733031	0.04134403094649315	1.0	0.04134403094649315	1.0	True	0.0
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8796446	iAT2	CUT2	H3	broad_promoter	38727031	38737031	0.01959817368388176	1.0	0.01959817368388176	1.0	True	0.0
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8796446	iAT2	CUT2	H3	promoter	7590593	7592593	0.092853231780231	1.0	0.092853231780231	1.0	True	0.0
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8796446	iAT2	CUT2	H3	broad_promoter	7586593	7596593	0.03461874730885029	1.0	0.03461874730885029	1.0	True	0.0
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8796446	iAT2	CUT2	H3	promoter	35821305	35823305	0.15115386325865984	1.0	0.15115386325865984	1.0	True	0.0
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8796446	iAT2	CUT2	H3	broad_promoter	35817305	35827305	0.07307422786206007	1.0	0.07307422786206007	1.0	True	0.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833588	iAT1	CUT1	H3K27me3	promoter	22430327	22432327	1.2333481603171677	1.0	0.06315983878448606	1.0	True	4.287428814872632
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	22426327	22436327	0.8418784868557007	1.0	0.0641912063665688	1.0	True	3.713164436475911
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833588	iAT1	CUT1	H3K27me3	promoter	2362112	2364112	0.39734403776749966	1.0	0.20505464043095709	1.0	True	0.9543803041065942
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	2358112	2368112	0.11631551672704518	1.0	0.05541397164836526	1.0	True	1.06972189093654
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833588	iAT1	CUT1	H3K27me3	promoter	30708515	30710515	0.11282975194044412	1.0	0.0575600672326982	1.0	True	0.9710073580843707
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	30704515	30714515	0.05771746493130922	1.0	0.03380677951872349	1.0	True	0.7716953454921827
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833588	iAT1	CUT1	H3K27me3	promoter	188923867	188925867	0.5886409846115858	1.0	0.16257478220015764	1.0	True	1.8562845035864095
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	188919867	188929867	0.24501111546680332	1.0	0.05148114157095551	1.0	True	2.250731251604452
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833588	iAT1	CUT1	H3K27me3	promoter	85669796	85671796	0.053424411550164225	1.0	0.07313514653593302	1.0	True	-0.4530657761288706
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	85665796	85675796	0.01826924328878522	1.0	0.04907451951652765	1.0	True	-1.425557263643961
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833588	iAT1	CUT1	H3K27me3	promoter	32036443	32038443	0.027060787798836826	1.0	0.04427697453647852	1.0	True	-0.7103528056133717
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	32032443	32042443	0.023824506536126135	1.0	0.023216766230016946	1.0	True	0.03727929368991249
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833588	iAT1	CUT1	H3K27me3	promoter	13024716	13026716	0.06758779302239418	1.0	0.03148876237869263	1.0	True	1.1019256505317483
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	13020716	13030716	0.03406541892513633	1.0	0.01758056689053774	1.0	True	0.9543263573002145
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8833588	iAT1	CUT1	H3K27me3	promoter	60168528	60170528	0.036692598229274155	1.0	0.06120643652975559	1.0	True	-0.7381943096643138
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	60164528	60174528	0.01660340081900358	1.0	0.03398910894989968	1.0	True	-1.03359376680286
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8833588	iAT1	CUT1	H3K27me3	promoter	117839040	117841040	0.09118112618103623	1.0	0.09506533863022923	1.0	True	-0.06018419395304451
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	117835040	117845040	0.04027013364247978	1.0	0.04323518507182598	1.0	True	-0.10249560479913786
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8833588	iAT1	CUT1	H3K27me3	promoter	49923862	49925862	1.2663349830210209	1.0	0.05110086029022932	1.0	True	4.631167701151335
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	49919862	49929862	0.6756939970422536	1.0	0.056070299268513916	1.0	True	3.591061362927347
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8833588	iAT1	CUT1	H3K27me3	promoter	52913418	52915418	0.026070093346759676	1.0	0.029014445781707764	1.0	True	-0.15437562296528004
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	52909418	52919418	0.02497665716893971	1.0	0.024352341331541537	1.0	True	0.036519916695565445
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833588	iAT1	CUT1	H3K27me3	promoter	75030890	75032890	0.04614095506258309	1.0	0.022789617348462344	1.0	True	1.017671165312491
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	75026890	75036890	0.04219649223610759	1.0	0.050137187987565994	1.0	True	-0.2487580092044319
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833588	iAT1	CUT1	H3K27me3	promoter	42382868	42384868	0.06067121986299753	1.0	0.0393544160425663	1.0	True	0.6244867859766647
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	42378868	42388868	0.025960016855970026	1.0	0.025654603224247695	1.0	True	0.017073607199445135
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	promoter	36496107	36498107	0.03694945849478245	1.0	0.010600429583340884	1.0	True	1.8014304900882683
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	36492107	36502107	0.06909950234554708	1.0	0.02838936325162649	1.0	True	1.2833248293165491
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833588	iAT1	CUT1	H3K27me3	promoter	26700223	26702223	0.0326380755379796	1.0	0.05800283230468631	1.0	True	-0.8295673562501208
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	26696223	26706223	0.02880369740538299	1.0	0.050658100079745055	1.0	True	-0.8145389540796407
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833588	iAT1	CUT1	H3K27me3	promoter	160656753	160658753	0.0	1.0	0.010991106569766998	1.0	False	
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	160652753	160662753	0.0035775285679847	1.0	0.008579318321496249	1.0	True	-1.2618997339798745
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833588	iAT1	CUT1	H3K27me3	promoter	42479027	42481027	0.10411523417569697	1.0	0.044329089909791945	1.0	True	1.2318555307656138
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	42475027	42485027	0.06807944598197938	1.0	0.044688499718159434	1.0	True	0.6073156852812792
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833588	iAT1	CUT1	H3K27me3	promoter	192412469	192414469	0.005155310397967696	1.0	0.0455792642198503	1.0	True	-3.1442464364782245
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	192408469	192418469	0.004197633519768715	1.0	0.015757403858006	1.0	True	-1.9083817395763296
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833588	iAT1	CUT1	H3K27me3	promoter	51067679	51069679	0.5158427552618087	1.0	0.06891581585630774	1.0	True	2.9040243370595302
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	51063679	51073679	0.23068999501690268	1.0	0.0544554955907166	1.0	True	2.0828058793047313
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833588	iAT1	CUT1	H3K27me3	promoter	211809344	211811344	0.017777565037831664	1.0	0.014324899949133395	1.0	True	0.3115326716136593
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	211805344	211815344	0.0264406861346215	1.0	0.025456662883609534	1.0	True	0.054716306600758435
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8833588	iAT1	CUT1	H3K27me3	promoter	38731031	38733031	0.04127919557504356	1.0	0.011564110714942217	1.0	True	1.8357605302588944
T2T-CHM13v2.0	HNF1B	regulators	chr17	-	38732031	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	38727031	38737031	0.01917189225554466	1.0	0.015627172961831092	1.0	True	0.29493592647959005
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8833588	iAT1	CUT1	H3K27me3	promoter	7590593	7592593	0.0893097500540316	1.0	0.08902279866859317	1.0	True	0.004642828255424864
T2T-CHM13v2.0	TP53	regulators	chr17	-	7591593	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	7586593	7596593	0.029078881042078137	1.0	0.02868628173992038	1.0	True	0.019610774394606956
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8833588	iAT1	CUT1	H3K27me3	promoter	35821305	35823305	0.4726921444199979	1.0	0.11212502675130963	1.0	True	2.0757925596744045
T2T-CHM13v2.0	CEBPA	regulators	chr19	-	35822305	GSM8833588	iAT1	CUT1	H3K27me3	broad_promoter	35817305	35827305	0.20991828712448476	1.0	0.05792472779005766	1.0	True	1.8575765886662003
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	promoter	22430327	22432327	0.7827979359719902	1.0	0.07806656237505376	1.0	True	3.3258633041933137
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	22426327	22436327	0.5315350422769785	1.0	0.07013812253661454	1.0	True	2.92189408877977
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833589	iATCs	CUT2	H3K27me3	promoter	2362112	2364112	1.0414536182507872	1.0	0.3044917352255434	1.0	True	1.7741236146213382
T2T-CHM13v2.0	ABCA3	AT2	chr16	-	2363112	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	2358112	2368112	0.3176802966877818	1.0	0.09129679574370385	1.0	True	1.798939481593654
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833589	iATCs	CUT2	H3K27me3	promoter	30708515	30710515	0.32599230566993354	1.0	0.08910869082435965	1.0	True	1.871199862581317
T2T-CHM13v2.0	NKX2-1	AT2	chr14	-	30709515	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	30704515	30714515	0.2110764577165246	1.0	0.058661547113209964	1.0	True	1.8472786518516706
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833589	iATCs	CUT2	H3K27me3	promoter	188923867	188925867	0.33373281988315284	1.0	0.23377310759946704	1.0	True	0.5135845936400544
T2T-CHM13v2.0	ETV5	AT2	chr3	-	188924867	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	188919867	188929867	0.11875770359300077	1.0	0.08369312362410128	1.0	True	0.5048401030762282
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833589	iATCs	CUT2	H3K27me3	promoter	85669796	85671796	0.07941146193444729	1.0	0.08939288735575975	1.0	True	-0.1708127910844872
T2T-CHM13v2.0	SFTPB	AT2	chr2	-	85670796	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	85665796	85675796	0.06447168195620179	1.0	0.07347510996870696	1.0	True	-0.1885899917002593
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833589	iATCs	CUT2	H3K27me3	promoter	32036443	32038443	0.0	1.0	0.04240275970846415	1.0	False	
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	32032443	32042443	0.009557398995384573	1.0	0.034405298987403514	1.0	True	-1.8479408274884546
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833589	iATCs	CUT2	H3K27me3	promoter	13024716	13026716	0.31770298480056225	1.0	0.10808748467825353	1.0	True	1.5554791593547517
T2T-CHM13v2.0	PDPN	AT1	chr1	+	13025716	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	13020716	13030716	0.11882583655826748	1.0	0.04641772821769118	1.0	True	1.3561007375848775
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8833589	iATCs	CUT2	H3K27me3	promoter	60168528	60170528	0.047313849162310365	1.0	0.048207999253645537	1.0	True	-0.027010021334320067
T2T-CHM13v2.0	HOPX	AT1	chr4	-	60169528	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	60164528	60174528	0.025893923908099532	1.0	0.03128344201631844	1.0	True	-0.27278565183692144
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8833589	iATCs	CUT2	H3K27me3	promoter	117839040	117841040	0.36942658462561667	1.0	0.06596889649517834	1.0	True	2.4854298117540488
T2T-CHM13v2.0	CAV1	AT1	chr7	+	117840040	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	117835040	117845040	0.15906915593892335	1.0	0.047294597271829844	1.0	True	1.7499068283031451
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8833589	iATCs	CUT2	H3K27me3	promoter	49923862	49925862	0.5502411432862282	1.0	0.10246489658765495	1.0	True	2.4249342766043718
T2T-CHM13v2.0	AQP5	AT1	chr12	+	49924862	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	49919862	49929862	0.2951399267617613	1.0	0.06693507251664996	1.0	True	2.1405648480930703
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8833589	iATCs	CUT2	H3K27me3	promoter	52913418	52915418	0.04129550073109567	1.0	0.061543871253728864	1.0	True	-0.5756305911779369
T2T-CHM13v2.0	KRT8	transition_stress	chr12	-	52914418	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	52909418	52919418	0.020696957860514523	1.0	0.049978009494394064	1.0	True	-1.271874714469754
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833589	iATCs	CUT2	H3K27me3	promoter	75030890	75032890	0.041163036972284316	1.0	0.12097672822885215	1.0	True	-1.555308217141174
T2T-CHM13v2.0	CLDN4	transition_stress	chr7	+	75031890	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	75026890	75036890	0.029618460750207305	1.0	0.08163899716548621	1.0	True	-1.4627617939817048
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833589	iATCs	CUT2	H3K27me3	promoter	42382868	42384868	0.06319229864142835	1.0	0.08778932280838489	1.0	True	-0.47429674039421627
T2T-CHM13v2.0	KRT19	transition_stress	chr17	-	42383868	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	42378868	42388868	0.026427605464681984	1.0	0.043973828316852454	1.0	True	-0.7345994254582849
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833589	iATCs	CUT2	H3K27me3	promoter	36496107	36498107	0.011355329677462578	1.0	0.020298124523833394	1.0	True	-0.8379768413739006
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	36492107	36502107	0.025549469124525784	1.0	0.056428758585825564	1.0	True	-1.1431372964429494
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833589	iATCs	CUT2	H3K27me3	promoter	26700223	26702223	0.023656915733590723	1.0	0.08107068804651499	1.0	True	-1.7769183924531349
T2T-CHM13v2.0	SFN	transition_stress	chr1	+	26701223	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	26696223	26706223	0.028286105160042645	1.0	0.0839002184536308	1.0	True	-1.5685810277645096
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833589	iATCs	CUT2	H3K27me3	promoter	160656753	160658753	0.0028388324193656445	1.0	0.009580702796578407	1.0	True	-1.7548338022854835
T2T-CHM13v2.0	ITGB6	transition_stress	chr2	-	160657753	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	160652753	160662753	0.0027442046720534564	1.0	0.0151626852478832	1.0	True	-2.466065279663245
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833589	iATCs	CUT2	H3K27me3	promoter	42479027	42481027	0.11107391281239688	1.0	0.11109153629653155	1.0	True	-0.00022888629460229599
T2T-CHM13v2.0	KRT17	transition_stress	chr17	-	42480027	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	42475027	42485027	0.07599355743415653	1.0	0.06486059222109616	1.0	True	0.22853491860762326
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833589	iATCs	CUT2	H3K27me3	promoter	192412469	192414469	0.0061508035752922295	1.0	0.03615093241259456	1.0	True	-2.555186048349713
T2T-CHM13v2.0	TP63	transition_stress	chr3	+	192413469	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	192408469	192418469	0.003879737639799714	1.0	0.016035501891747118	1.0	True	-2.04723850789422
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833589	iATCs	CUT2	H3K27me3	promoter	51067679	51069679	0.14307699629478157	1.0	0.10268813419528305	1.0	True	0.4785222511666229
T2T-CHM13v2.0	COL1A1	transition_stress	chr17	-	51068679	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	51063679	51073679	0.06955131433904171	1.0	0.09301813113726676	1.0	True	-0.41943417620655554
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833589	iATCs	CUT2	H3K27me3	promoter	211809344	211811344	0.020704547433182598	1.0	0.039195639740675685	1.0	True	-0.9207455047021273
T2T-CHM13v2.0	ATF3	regulators	chr1	+	211810344	GSM8833589	iATCs	CUT2	H3K27me3	broad_promoter	211805344	211815344	0.02436852685213089	1.0	0.027934255377948285	1.0	True	-0.19701632537471114
