cohort,compartment,label,set,mean_set_transcript_share_IPF,mean_set_transcript_share_control,delta_transcript_share
GSE135893,fibroblasts,Fibroblasts,GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,0.1501915396850968,0.6760946743792475,-0.5259031346941507
GSE135893,fibroblasts,Fibroblasts,GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.11414535549704952,0.5197908778421728,-0.4056455223451233
GSE135893,fibroblasts,Fibroblasts,GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID,0.170152074518813,0.5840092316860047,-0.41385715716719174
GSE135893,fibroblasts,Fibroblasts,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.11301261458101337,0.5155682874529512,-0.4025556728719379
GSE135893,fibroblasts,Fibroblasts,GOBP_ZYMOGEN_ACTIVATION,0.11589601365904535,0.578172680458284,-0.4622766667992386
GSE135893,fibroblasts,Fibroblasts,GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE,0.22250657319801231,0.7288594824303422,-0.5063529092323298
GSE135893,fibroblasts,Fibroblasts,GOBP_PLASMINOGEN_ACTIVATION,0.11279330729395197,0.5699574486085539,-0.4571641413146019
GSE135893,fibroblasts,Fibroblasts,GOBP_DETOXIFICATION,0.14018695139209061,0.5657362037288846,-0.42554925233679397
GSE135893,fibroblasts,Fibroblasts,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.11417449471676717,0.5272069124761908,-0.4130324177594236
GSE135893,fibroblasts,Fibroblasts,GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.1052248168312017,0.5118238326913185,-0.40659901586011676
GSE135893,fibroblasts,HAS1 High Fibroblasts,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04269781681251823,0.0,0.04269781681251823
GSE135893,fibroblasts,HAS1 High Fibroblasts,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.037180405937583046,0.0,0.037180405937583046
GSE135893,fibroblasts,HAS1 High Fibroblasts,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04473395706582535,0.0,0.04473395706582535
GSE135893,fibroblasts,HAS1 High Fibroblasts,HALLMARK_INFLAMMATORY_RESPONSE,0.04463576103826933,0.0,0.04463576103826933
GSE135893,fibroblasts,HAS1 High Fibroblasts,HALLMARK_XENOBIOTIC_METABOLISM,0.02827283522785798,0.0,0.02827283522785798
GSE135893,fibroblasts,HAS1 High Fibroblasts,HALLMARK_APICAL_JUNCTION,0.04363182439317563,0.0,0.04363182439317563
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_CYTOPLASMIC_TRANSLATION,0.03888419394716849,0.0,0.03888419394716849
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,0.02376176384636991,0.0,0.02376176384636991
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_FOAM_CELL_DIFFERENTIATION,0.024282458017397777,0.0,0.024282458017397777
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,0.03319163332548835,0.0,0.03319163332548835
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_REGULATION_OF_LIPID_STORAGE,0.029717103252997718,0.0,0.029717103252997718
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY,0.026424145670660388,0.0,0.026424145670660388
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM,0.03921150393714783,0.0,0.03921150393714783
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,0.05217459117685875,0.0,0.05217459117685875
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,0.045009921792926344,0.0,0.045009921792926344
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.04382316526174536,0.0,0.04382316526174536
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID,0.031871706517259825,0.0,0.031871706517259825
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.038687131404596,0.0,0.038687131404596
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_ZYMOGEN_ACTIVATION,0.04272473223431327,0.0,0.04272473223431327
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE,0.022969992814133856,0.0,0.022969992814133856
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_PLASMINOGEN_ACTIVATION,0.045975462458369906,0.0,0.045975462458369906
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_DETOXIFICATION,0.02499090199708692,0.0,0.02499090199708692
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.04275635469370477,0.0,0.04275635469370477
GSE135893,fibroblasts,HAS1 High Fibroblasts,GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.05117556566463532,0.0,0.05117556566463532
GSE135893,fibroblasts,Myofibroblasts,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.4926977155772975,0.4442730958638184,0.04842461971347911
GSE135893,fibroblasts,Myofibroblasts,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.48860976152639285,0.39334432094834115,0.0952654405780517
GSE135893,fibroblasts,Myofibroblasts,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.5811938239353701,0.41063844373110897,0.17055538020426114
GSE135893,fibroblasts,Myofibroblasts,HALLMARK_INFLAMMATORY_RESPONSE,0.5097976734225895,0.4421686123952791,0.06762906102731042
GSE135893,fibroblasts,Myofibroblasts,HALLMARK_XENOBIOTIC_METABOLISM,0.4629316086901122,0.39574226821731573,0.06718934047279645
GSE135893,fibroblasts,Myofibroblasts,HALLMARK_APICAL_JUNCTION,0.5743165978553133,0.47397263001557777,0.10034396783973554
GSE135893,fibroblasts,Myofibroblasts,GOBP_CYTOPLASMIC_TRANSLATION,0.5301450942094852,0.5019461684746576,0.02819892573482763
GSE135893,fibroblasts,Myofibroblasts,GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,0.3372190842944076,0.27464083324813376,0.06257825104627385
GSE135893,fibroblasts,Myofibroblasts,GOBP_FOAM_CELL_DIFFERENTIATION,0.3631696439160473,0.29088288591627826,0.07228675799976902
GSE135893,fibroblasts,Myofibroblasts,GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,0.43070528856043877,0.3310269226845735,0.09967836587586526
GSE135893,fibroblasts,Myofibroblasts,GOBP_REGULATION_OF_LIPID_STORAGE,0.430537220349103,0.36173546432472375,0.06880175602437927
GSE135893,fibroblasts,Myofibroblasts,GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY,0.3887719017072024,0.29626507571155564,0.09250682599564675
GSE135893,fibroblasts,Myofibroblasts,GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM,0.4780727963660771,0.3936722415901171,0.08440055477595998
GSE135893,fibroblasts,Myofibroblasts,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,0.6094590255142823,0.40332321224114426,0.20613581327313807
GSE135893,fibroblasts,Myofibroblasts,GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,0.43739058483812066,0.30185947024156373,0.13553111459655692
GSE135893,fibroblasts,Myofibroblasts,GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.5487423053595716,0.4556244045498537,0.09311790080971788
GSE135893,fibroblasts,Myofibroblasts,GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID,0.4745779766817749,0.40009612707875464,0.07448184960302029
GSE135893,fibroblasts,Myofibroblasts,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.518884824680146,0.4631202371372127,0.055764587542933286
GSE135893,fibroblasts,Myofibroblasts,GOBP_ZYMOGEN_ACTIVATION,0.4886429652855316,0.38206261365936306,0.10658035162616852
GSE135893,fibroblasts,Myofibroblasts,GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE,0.3085040804149259,0.245600242520542,0.06290383789438389
GSE135893,fibroblasts,Myofibroblasts,GOBP_PLASMINOGEN_ACTIVATION,0.48683438454432304,0.38558516447628394,0.1012492200680391
GSE135893,fibroblasts,Myofibroblasts,GOBP_DETOXIFICATION,0.4478937117262382,0.41462466530266084,0.033269046423577364
GSE135893,fibroblasts,Myofibroblasts,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.5173484701584838,0.4521809313184327,0.06516753884005116
GSE135893,fibroblasts,Myofibroblasts,GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.5675941846646305,0.46330054541813426,0.10429363924649626
GSE135893,fibroblasts,PLIN2+ Fibroblasts,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.3527026028453526,0.03400738407343427,0.3186952187719183
GSE135893,fibroblasts,PLIN2+ Fibroblasts,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.32911642805648017,0.018079661771250557,0.31103676628522964
GSE135893,fibroblasts,PLIN2+ Fibroblasts,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.27310894582037026,0.011960988466548967,0.2611479573538213
GSE135893,fibroblasts,PLIN2+ Fibroblasts,HALLMARK_INFLAMMATORY_RESPONSE,0.3421155344522622,0.032270876774898226,0.309844657677364
GSE135893,fibroblasts,PLIN2+ Fibroblasts,HALLMARK_XENOBIOTIC_METABOLISM,0.35928766895416714,0.02836698185535395,0.33092068709881317
GSE135893,fibroblasts,PLIN2+ Fibroblasts,HALLMARK_APICAL_JUNCTION,0.29261134632110836,0.024942459721805265,0.2676688865993031
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_CYTOPLASMIC_TRANSLATION,0.31573811097675436,0.018923989998370163,0.2968141209783842
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,0.4483577384023904,0.019931271477663232,0.4284264669247272
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_FOAM_CELL_DIFFERENTIATION,0.4315447352532136,0.018171493469619535,0.413373241783594
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,0.3687366887587641,0.02375757575757576,0.34497911300118833
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_REGULATION_OF_LIPID_STORAGE,0.382504974799887,0.01981662230109435,0.3626883524987926
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY,0.310931889150477,0.0051038366772263285,0.3058280524732507
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM,0.3187877785700141,0.025859135760462743,0.2929286428095514
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_COLLAGEN_FIBRIL_ORGANIZATION,0.24154017297959904,0.006937336517684522,0.23460283646191452
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,0.36740795368385626,0.02204585537918871,0.3453620983046676
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.29328917388163356,0.024584717607973424,0.26870445627366013
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID,0.3233982422821522,0.015894641235240693,0.3075036010469115
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.3294154293342447,0.021311475409836064,0.30810395392440865
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_ZYMOGEN_ACTIVATION,0.35273628882110986,0.039764705882352945,0.31297158293875693
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE,0.446019353572928,0.02554027504911591,0.42047907852381206
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_PLASMINOGEN_ACTIVATION,0.354396845703355,0.0444573869151621,0.3099394587881929
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_DETOXIFICATION,0.3869284348845842,0.019639130968454644,0.3672893039161296
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.32572068043104424,0.020612156205376545,0.3051085242256677
GSE135893,fibroblasts,PLIN2+ Fibroblasts,GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.2760054328395324,0.02487562189054726,0.2511298109489851
GSE135893,macrophages,Macrophages,HALLMARK_E2F_TARGETS,0.8400424019230651,0.9008782589556927,-0.060835857032627616
GSE135893,macrophages,Macrophages,HALLMARK_MYC_TARGETS_V1,0.930398936664,0.9612193495301953,-0.0308204128661953
GSE135893,macrophages,Macrophages,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.9380138585147284,0.9658404530681202,-0.02782659455339176
GSE135893,macrophages,Macrophages,HALLMARK_MYC_TARGETS_V2,0.9215531015203023,0.9570947965475186,-0.03554169502721627
GSE135893,macrophages,Macrophages,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.9479754503161054,0.9633051481476299,-0.015329697831524491
GSE135893,macrophages,Macrophages,HALLMARK_G2M_CHECKPOINT,0.8686537899171687,0.910062885430625,-0.041409095513456284
GSE135893,macrophages,Macrophages,HALLMARK_COAGULATION,0.9526762451636722,0.9745755700908353,-0.021899324927163066
GSE135893,macrophages,Macrophages,HALLMARK_DNA_REPAIR,0.9284943064689316,0.957565668202621,-0.029071361733689405
GSE135893,macrophages,Macrophages,HALLMARK_MTORC1_SIGNALING,0.9360592151646779,0.9643582278875668,-0.028299012722888817
GSE135893,macrophages,Macrophages,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.9546151364021637,0.9719271399674061,-0.01731200356524243
GSE135893,macrophages,Macrophages,HALLMARK_GLYCOLYSIS,0.9292062351165694,0.9617842278953889,-0.03257799277881945
GSE135893,macrophages,Macrophages,HALLMARK_ESTROGEN_RESPONSE_LATE,0.9465610992556307,0.9676631475469626,-0.021102048291331887
GSE135893,macrophages,Macrophages,HALLMARK_ADIPOGENESIS,0.9436401064669311,0.9701253158078463,-0.02648520934091525
GSE135893,macrophages,Macrophages,HALLMARK_FATTY_ACID_METABOLISM,0.9401351769217561,0.9650457089479231,-0.024910532026166998
GSE135893,macrophages,Macrophages,HALLMARK_ANGIOGENESIS,0.9544791972778643,0.9643829348527463,-0.009903737574881943
GSE135893,macrophages,Macrophages,HALLMARK_COMPLEMENT,0.9521314012150639,0.9735586520561734,-0.021427250841109524
GSE135893,macrophages,Macrophages,HALLMARK_ALLOGRAFT_REJECTION,0.9457012025547166,0.9729973866318802,-0.02729618407716361
GSE135893,macrophages,Macrophages,HALLMARK_TGF_BETA_SIGNALING,0.9508107529501473,0.9707695238859918,-0.019958770935844528
GSE135893,macrophages,Macrophages,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.9406703368871611,0.9654061812030018,-0.02473584431584075
GSE135893,macrophages,Macrophages,GOBP_OXIDATIVE_PHOSPHORYLATION,0.9409477130847198,0.9653376107083871,-0.024389897623667278
GSE135893,macrophages,Macrophages,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.9443311697736768,0.9668446952476655,-0.02251352547398866
GSE135893,macrophages,Macrophages,GOBP_MITOCHONDRIAL_TRANSLATION,0.9301734164597293,0.9602630373886085,-0.030089620928879235
GSE135893,macrophages,Macrophages,GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.9435495783938689,0.9672425749830678,-0.023692996589198878
GSE135893,macrophages,Macrophages,GOBP_ATP_BIOSYNTHETIC_PROCESS,0.9445070339274437,0.967658632300193,-0.02315159837274927
GSE135893,macrophages,Macrophages,GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.9420948117187654,0.9660846200426738,-0.0239898083239084
GSE135893,macrophages,Macrophages,GOBP_AEROBIC_RESPIRATION,0.9406794914610134,0.9652526433539099,-0.02457315189289655
GSE135893,macrophages,Macrophages,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.9436979057745633,0.9670643764164186,-0.023366470641855375
GSE135893,macrophages,Macrophages,GOBP_ELECTRON_TRANSPORT_CHAIN,0.9409518769283435,0.9655344600892575,-0.024582583160913996
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.9031951935875385,0.9457514322189954,-0.042556238631456855
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.9032321976333056,0.9461184662640867,-0.042886268630781044
GSE135893,macrophages,Macrophages,GOBP_MITOCHONDRIAL_GENE_EXPRESSION,0.9324281873319892,0.9620864013929454,-0.029658214060956256
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION,0.8977059779096243,0.9426233213576093,-0.044917343447985036
GSE135893,macrophages,Macrophages,GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,0.9424727147441182,0.96765461534473,-0.025181900600611762
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION,0.9043879328545893,0.9467151516096955,-0.042327218755106255
GSE135893,macrophages,Macrophages,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,0.9427639276114608,0.9663602669181487,-0.02359633930668792
GSE135893,macrophages,Macrophages,GOBP_CELLULAR_RESPIRATION,0.9408609659028134,0.965381170782228,-0.02452020487941453
GSE135893,macrophages,Macrophages,GOBP_CHROMOSOME_SEPARATION,0.8945129573945394,0.9408032373700548,-0.04629027997551538
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.9095361857999565,0.9452376423516777,-0.03570145655172119
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,0.9136135917316283,0.9457904026559879,-0.032176810924359645
GSE135893,macrophages,Macrophages,GOBP_CYTOPLASMIC_TRANSLATION,0.9438706401411175,0.9685360809206293,-0.024665440779511716
GSE135893,macrophages,Macrophages,GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,0.9402770448142145,0.9653323594839629,-0.02505531466974842
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_NUCLEAR_DIVISION,0.9166903995320929,0.9475914014626324,-0.030901001930539573
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT,0.9112621819935379,0.9432746113520509,-0.032012429358513006
GSE135893,macrophages,Macrophages,GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.9437738740741982,0.9671457683881722,-0.023371894313974018
GSE135893,macrophages,Macrophages,GOBP_RIBOSOME_BIOGENESIS,0.9427796507204603,0.9678227406339907,-0.025043089913530325
GSE135893,macrophages,Macrophages,GOBP_METAPHASE_CHROMOSOME_ALIGNMENT,0.9087679061401904,0.9413372909507862,-0.03256938481059579
GSE135893,macrophages,Macrophages,GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,0.9437703755546266,0.9683143176580165,-0.024543942103389838
GSE135893,macrophages,Macrophages,GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.8971969583615899,0.9312878476487665,-0.03409088928717663
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_NUCLEAR_DIVISION,0.9188825496813555,0.9504113937596819,-0.031528844078326346
GSE135893,macrophages,Macrophages,GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.941646225119566,0.9664913346334632,-0.02484510951389718
GSE135893,macrophages,Macrophages,GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION,0.9513812073072766,0.9726851341290776,-0.021303926821801045
GSE135893,macrophages,Macrophages,GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.8568438923894138,0.904286151327897,-0.047442258938483195
GSE135893,macrophages,Macrophages,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.9400441648645789,0.9648225264428562,-0.024778361578277286
GSE135893,macrophages,Macrophages,GOBP_RRNA_PROCESSING,0.9431996878326153,0.9678639300444759,-0.024664242211860588
GSE135893,macrophages,Macrophages,GOBP_SISTER_CHROMATID_SEGREGATION,0.9239956044812067,0.9538303351892014,-0.029834730707994694
GSE135893,macrophages,Macrophages,GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION,0.8791457409792177,0.9289830807187199,-0.04983733973950222
GSE135893,macrophages,Macrophages,GOBP_EOSINOPHIL_MIGRATION,0.9575562918770301,0.9729445198139027,-0.015388227936872667
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,0.9245646200432559,0.9547555561068807,-0.030190936063624774
GSE135893,macrophages,Macrophages,GOBP_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER,0.930277156775348,0.9598071741683109,-0.029530017392962904
GSE135893,macrophages,Macrophages,GOBP_MONOCYTE_CHEMOTAXIS,0.9457041937027538,0.9657981807118105,-0.020093987009056624
GSE135893,macrophages,Macrophages,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,0.9420711515183826,0.9658034906479853,-0.02373233912960271
GSE135893,macrophages,Macrophages,GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,0.9415816790564114,0.9668927357464856,-0.025311056690074163
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.9379067874186724,0.9602166525896014,-0.022309865170929033
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION,0.9273942733077303,0.9566846716719852,-0.029290398364254955
GSE135893,macrophages,Macrophages,GOBP_CHROMOSOME_LOCALIZATION,0.9176453271226032,0.9466089665972911,-0.02896363947468794
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION,0.8413369139566512,0.9024710643269338,-0.06113415037028258
GSE135893,macrophages,Macrophages,GOBP_ATP_METABOLIC_PROCESS,0.9430994302751036,0.9670535014823413,-0.023954071207237693
GSE135893,macrophages,Macrophages,GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY,0.9435950528297842,0.968277876160409,-0.02468282333062477
GSE135893,macrophages,Macrophages,GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.9423948116246161,0.9662954701242606,-0.02390065849964451
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.9123548114050627,0.9492373139086775,-0.0368825025036148
GSE135893,macrophages,Macrophages,GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION,0.7669780486560551,0.8778917585110363,-0.11091370985498117
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_SPINDLE_CHECKPOINT,0.9219589475863765,0.9568315593229912,-0.03487261173661471
GSE135893,macrophages,Macrophages,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.9410294801454117,0.9648408220888908,-0.023811341943479114
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS,0.9179814987881754,0.953023877577907,-0.0350423787897316
GSE135893,macrophages,Macrophages,GOBP_RIBOSOME_ASSEMBLY,0.9442565554130123,0.9686495711249032,-0.024393015711890897
GSE135893,macrophages,Macrophages,GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.9409143482500205,0.9654083930751912,-0.024494044825170702
GSE135893,macrophages,Macrophages,GOBP_RRNA_METABOLIC_PROCESS,0.9429608747990178,0.9677323700150156,-0.024771495215997752
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_CYTOKINETIC_PROCESS,0.9403492667052672,0.9620265641788058,-0.021677297473538637
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.893510623132099,0.9317352722447824,-0.03822464911268342
GSE135893,macrophages,Macrophages,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,0.9320082739704327,0.9629698939084537,-0.030961619938020934
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION,0.8969165636957456,0.936912587887709,-0.039996024191963464
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,0.9264245269604613,0.9570341791525916,-0.0306096521921303
GSE135893,macrophages,Macrophages,GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,0.9413746661879944,0.9671117330956114,-0.025737066907617012
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION,0.8360264946667683,0.895288925141619,-0.05926243047485069
GSE135893,macrophages,Macrophages,GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.9018499651371906,0.9409406999764784,-0.03909073483928782
GSE135893,macrophages,Macrophages,GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,0.9295529608387341,0.9624069443487203,-0.03285398350998625
GSE135893,macrophages,Macrophages,GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,0.9382949034907514,0.9651818476899455,-0.02688694419919413
GSE135893,macrophages,Macrophages,GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.9403806382511347,0.9652773338870306,-0.024896695635895916
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH,0.9513022972109461,0.9723782724569114,-0.021075975245965384
GSE135893,macrophages,Macrophages,GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,0.9234265875475517,0.9532133460272006,-0.029786758479648956
GSE135893,macrophages,Macrophages,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.9417196994148599,0.9647805495855292,-0.023060850170669278
